Issue id,Duplicates
118496,"['116436', '116486', '116435', '116316', '116437']"
118499,['115784']
118505,"['114588', '116871', '116672', '115816']"
118514,['116926']
118538,['118539']
118539,['118538']
118547,"['118335', '118429', '118524', '116447', '116344']"
118552,"['118335', '118429', '118524', '116447', '116344']"
118554,['62910']
118560,"['118335', '118429', '118524', '116447', '116344']"
118561,['108551']
118572,['118465']
118576,"['41417', '87888']"
118580,"['118335', '118524', '116270', '118429', '116229']"
118606,['117956']
118628,['69420']
118631,['24357']
118637,"['118335', '118524', '118580', '118429', '116229']"
118642,['12080']
118656,['117903']
118658,['116402']
118673,['91286']
118679,"['118398', '118169']"
118681,['115974']
118692,"['197591', '185496']"
118700,"['83026', '118408', '110697', '117946', '58600']"
118702,['72422']
118726,"['123805', '120310']"
118737,['114079']
118739,"['118335', '118637', '116344', '118580', '118429']"
118754,"['106817', '119994', '106429']"
118757,"['118335', '116344', '116447', '118580', '118429']"
118793,"['725614', '106429', '110379']"
118799,"['118335', '116344', '116447', '118580', '118429']"
118800,"['118335', '116344', '116447', '118580', '118429']"
118812,"['797366', '118562']"
118821,"['118800', '118799']"
118837,"['118370', '110928', '89448', '115678']"
118857,['111915']
118899,"['97610', '117861', '117920']"
118918,['118552']
118921,"['101014', '111136', '113991', '113193']"
118922,"['116358', '111376']"
118945,['119094']
118975,['26777']
118993,['121010']
119007,['43034']
119010,['117956']
119028,['119050']
119033,['119011']
119036,"['93356', '117491', '115189']"
119053,['120162']
119071,['118841']
119072,['32813']
119074,['119787']
119087,['110232']
119094,['118945']
119098,['118549']
119103,['128530']
119112,['119111']
119138,['115984']
119161,"['118335', '116344', '116447', '118429', '119121']"
119169,['97161']
119172,"['97475', '118963', '118370']"
119183,['119940']
119192,['116136']
119198,"['118524', '118637', '118580', '118429', '119121']"
119201,['114433']
119204,"['135370', '119615']"
119216,"['118335', '116447', '116344', '119198', '119121']"
119228,['117494']
119243,['219575']
119244,['115874']
119248,"['116447', '118300', '116344']"
119257,"['95077', '78245', '103199']"
119260,['119058']
119276,['116930']
119279,['115874']
119303,"['118335', '116344', '116447', '118429', '119248']"
119304,['43276']
119314,"['116447', '116344', '119198', '119121', '119248']"
119327,"['132089', '198201', '209443', '204664']"
119359,['43292']
119360,['124024']
119364,"['118411', '95493']"
119370,"['115458', '83714', '84520', '63690', '32818']"
119370.,['131897']
119375,['127058']
119391,['96732']
119401,['119409']
119402,"['14710', '316562']"
119414,['119495']
119438,"['118364', '116550', '118285', '116488', '118707']"
119479,"['119390', '28653', '115266', '116492', '40048']"
119495,"['118439', '119414']"
119510,"['95904', '112781', '118692']"
119512,"['115532', '116431', '114453', '115524', '115734']"
119534,['119673']
119552,['92379']
119554,['69665']
119577,['115784']
119584,['115784']
119590,['119534']
119596,['119636']
119598,['130192']
119600,['119682']
119604,['119652']
119605,['119515']
119613,['118181']
119615,['119204']
119622,['99408']
119627,['119073']
119630,['119671']
119636,['119596']
119639,['119700']
119652,['119604']
119656,['113175']
119657,['119604']
119660,['119662']
119662,['119660']
119667,['119920']
119671,['119630']
119673,['119534']
119682,['119600']
119683,['117489']
119684,"['116447', '119408', '116344', '119121', '119248']"
119689,"['118188', '119451', '118398', '119196', '118169']"
119700,['119639']
119702,['43292']
119703,['119515']
119704,['119719']
119710,"['116690', '791064']"
119719,['119704']
119729,['119767']
119749,['119750']
119750,"['119749', '119751']"
119751,"['108920', '119750']"
119760,['55580']
119786,['128315']
119800,['119634']
119821,['86308']
119839,['106429']
119846,"['118300', '116447', '119408', '116344', '119248']"
119868,"['205833', '152211']"
119875,['32856']
119880,['115784']
119892,['115784']
119920,['119667']
119923,['119910']
119926,"['118411', '100790', '114754', '119214']"
119930,"['69434', '119321', '112643', '116740', '119427']"
119931,['115784']
119939,['32693']
119940,['119183']
119952,"['119846', '116447', '119408', '116344', '119248']"
119959,['86332']
119966,"['119846', '116447', '119408', '116344', '119248']"
119976,['119054']
119994,['118754']
119998,['106429']
120004,"['120496', '123242', '120268', '122424', '120636', '122986', '122638', '122499']"
120016,['139716']
120019,"['109705', '74711', '53454']"
120024,"['116690', '791064']"
120031,"['118188', '119710', '118398', '119196', '119689']"
120045,"['94203', '114568', '112511', '116483']"
120078,"['116102', '115901', '118674', '119886', '117281']"
120087,['118141']
120091,['10121']
120093,"['52700', '103235', '105382', '43951', '116999']"
120104,['120105']
120105,['120104']
120110,['86611']
120133,"['28235', '89448', '118963', '97475', '118370']"
120136,['121270']
120142,"['119018', '90968', '115680', '92166', '113996']"
120151,"['116165', '117324']"
120162,['119053']
120166,['117880']
120171,['120064']
120181,['30874']
120192,['105446']
120193,"['106817', '106429']"
120210,"['15667', '118755', '109264']"
120213,['120423']
"120227
",['120478']
120230,"['118126', '117520', '110157', '116259', '114973']"
120233,"['119966', '119846', '119408', '116344', '119248']"
120242,['110083']
120256,['30874']
120262,"['109001', '111136']"
120268,['120004']
120292,['119868']
120295,"['107313', '83652', '46280', '39484']"
120301,['120343']
120305,"['120387', '120835', '120473', '120757', '120822', '120459']"
120310,['118726']
120321,"['120522', '120333']"
120322,['154644']
120322 ,"['151809', '161387']"
120333,['120321']
120343,['120350']
120349,['93828']
120350,['120343']
120351,"['118691', '108087']"
120352,['121508']
120361,"['95534', '620132']"
120380,"['65855', '116093', '115382', '115190', '117465']"
120387,['120305']
120420,['147587']
120423,['120213']
120427,"['117482', '118089', '115731', '119095', '117840']"
120442,['121705']
120450,['106429']
120459,['120305']
120464,['120321']
120473,['120305']
120478,['120227']
120479,['108804']
120483,['118139']
120492,"['810751', '118335', '43105']"
120496,['120004']
120505,['51721']
120508,"['117574', '116977']"
120522,['120321']
120525,['120305']
120547,['121713']
120555,['120305']
120563,"['118637', '118580', '118429', '119198', '119121']"
120564,"['119966', '119846', '119408', '116344', '119248']"
120568,['135769']
120611,['120305']
120612,['116547']
120627,['121003']
120633,['26339']
120636,['120004']
120648,['115784']
12066,['116458']
120676,['116880']
120679,['120032']
120681,['57633']
120682,['121023']
120689,['120004']
120709,['163331']
120717,['10546']
120728,"['814846', '114459']"
120731,['120655']
120749,['110450']
120757,['120305']
120764,['120279']
120772,['116794']
120782,['120305']
120789,"['119619', '79509', '116705', '118295', '118019']"
120797,"['107652', '41423']"
120798,"['118319', '117841']"
120799,"['113568', '759334']"
12080,"['118642', '120820']"
120804,['120305']
120807,"['116828', '120270', '118216', '116941', '118053']"
120810,"['116870', '123003', '122844', '121891']"
120820,['12080']
120822,['120305']
120835,['120305']
120859,['120981']
120882,['121061']
120892,['115110']
120894,['93762']
120918,['115784']
120933,['119836']
120941,['115784']
120973,['125189']
120975,"['113835', '27497']"
120981 ,['120859']
121003,['120627']
121004,"['164897', '140895']"
121011,"['115189', '768239', '92379']"
121020,['112231']
121023,['120682']
121030,"['117792', '119769', '110962', '115432', '111255']"
121044,['120129']
121050,['121337']
121061,['120882']
121066,['120004']
121070,['113622']
121071,['123177']
121073,['115784']
121081,['10121']
121087,['116064']
121090,['122384']
121101,['124351']
121107,['137449']
121126,['96063']
121133,['106981']
121142,['118110']
121153,"['119619', '121149', '116705', '118295', '118019']"
121157,['65787']
121163,['110450']
121175,"['116828', '118216', '120807', '116941', '118053']"
121199,"['121122', '118674', '119886', '117281', '117172']"
121218,['157027']
121235,['121477']
121266,['117966']
121270,['120136']
121295,['85374']
121298,['115784']
121315,['121332']
121332,['121315']
121336,"['122015', '122861']"
121340,['117973']
121369,"['118520', '116948', '118884', '121112', '119145']"
121371,['64659']
121379,['142594']
121380,"['118980', '117814']"
121393,['121408']
121394,"['117197', '119018', '118980', '92705', '113996']"
121400,['96759']
121402,"['121604', '121545']"
121406,['121648']
121408,['121393']
121416,['90301']
121424,['117324']
121432,['70646']
121445,['118182']
121458,"['111106', '120792']"
121470,"['123920', '123029', '123243']"
121477,['121235']
121508,['120352']
121510,['121456']
121512,['128753']
121534,['120429']
121545,['121402']
121550,['53992']
121551,['120129']
121556,['64859']
121560,['73879']
121580,['121578']
121581,['54285']
121604,['121402']
121619,['34442']
121627,['114662']
121640,['13089']
121642,['115784']
121648,['121406']
121654,"['121689', '121691']"
121665,['121685']
121673,['131759']
121685,"['121905', '121702']"
"121685
",['121735']
121689,['121654']
121691,['121654']
121702,['121685']
121705,['120442']
121713,['120547']
121722,"['119321', '120542', '119427']"
121735,['121685']
121772,['122697']
121782,"['70764', '120943']"
121783,['120058']
121790,"['120503', '93265']"
121813,"['118520', '121369', '118884', '121112', '119145']"
121818,['121828']
121828,['121818']
121842,['121685']
121866,['121981']
121871,['120861']
121891,['120810']
121892,['73879']
121897,['115415']
121897.,['115900']
121905,['121685']
121907,"['110822', '118345']"
121913,['58377']
121919,['121578']
121926,['130771']
121945,"['120565', '121607', '118089', '119095', '117840']"
121951,['115784']
121966,['120882']
121967,['43262']
121969,['123159']
121974,"['122677', '122475']"
121983,['121637']
121986,['95907']
121993,['43292']
122005,['120129']
122015,['121336']
122023,['122754']
122026,['118587']
122060,['115726']
122074,['55440']
122087,['113175']
122089,['119187']
122098,"['75835', '74967']"
122103,"['84520', '85483', '32818', '91251', '39195']"
122104,['123142']
122108,['121536']
122130,"['23801', '100495', '110291', '122022', '106120']"
122132,['207203']
122160,"['898633', '798918', '746022', '752889']"
122171,['117408']
122227,"['122490', '122380', '122349']"
12223,['176780']
122314,['108935']
122315,['128457']
122322,['122326']
122327,['122328']
122328,['122327']
122346,['122403']
122349,['122227']
122365,['117546']
122380,['122227']
122384,['121090']
122403,['122346']
122424,['120004']
122427,['124219']
122454,['125134']
122475,['121974']
122478,"['119966', '119846', '119408', '119198', '119248']"
122480,['122595']
122482,['122480']
122490,['122227']
122499,['120004']
122504,"['109771', '119666', '118268', '113843']"
122515,['77453']
122547,"['122154', '119531', '121078', '117671', '118874']"
122570,['118274']
122582,['115084']
122586,['118312']
122595,['122480']
122604,['118658']
122617,"['118841', '120885']"
122618,['122725']
122632,['39084']
122636,"['121828', '76640']"
122638,['120004']
122649,['22739']
122652,['114640']
122666,['85374']
122677,['121974']
122687,"['121148', '116665', '192658', '501480']"
122697,['121772']
122725,['122618']
122734,['119091']
122739,['122766']
122740,"['115189', '768239', '92379']"
122743,['122744']
122744,['122743']
122748,"['115189', '768239', '92379']"
122754,['122023']
122766,['122739']
122778,"['773555', '115784']"
122797,['15178']
122805,['100517']
122808,['73307']
122831,['118954']
122844,['120810']
122847,"['122843', '122834']"
122853,['120026']
122861,['121336']
122876,"['110157', '119205', '120641', '96943', '119561']"
122890.,['122912']
122906,['122847']
122912,['122890']
122921,['122115']
122951,"['170577', '173859', '145267', '161348']"
122956,"['119966', '119846', '119408', '119198', '119248']"
122962,['75439']
122973 ,['122974']
122974,['122973']
122985,['120129']
122986,['120004']
122987,['85831']
122988,['115784']
122992,['150135']
122997,"['119689', '119031']"
123003,['120810']
123014,['66750']
123021,"['108551', '119209', '118594', '115432', '119367']"
123026,"['118335', '120563', '118429', '119198', '119121']"
123029,"['828525', '121470']"
123031,"['122248', '120542', '120053', '119930', '119427']"
123039,['123731']
123040,"['123085', '123089']"
123044,"['123046', '123053', '123055', '123048', '123049', '123052', '123047', '123045', '123050', '123051', '123054']"
123044 ,['123254']
123044.,"['123059', '123298']"
123045,['123044']
123046,['123044']
123047,['123044']
123048,['123044']
123049,['123044']
123050,['123044']
123051,['123044']
123052,['123044']
123053,['123044']
123054,['123044']
123055,['123044']
123056,"['132105', '133580']"
123059,['123044']
123061,"['118335', '120563', '123026', '119198', '119121']"
123066,"['119454', '121335']"
123072,"['123283', '123280']"
123072 ,['123267']
123077,"['126156', '127737', '124580', '123651']"
"123077
",['123322']
123082,['123257']
123085,['123040']
123089,['123040']
123106,"['123244', '123358']"
123117,"['123127', '123202']"
123121,"['89620', '24166', '80767', '82594']"
123125,['116174']
123127,['123117']
123133,['123286']
123142,"['123146', '122104']"
123143,['40290']
123146,['123142']
123152,['123366']
123154,['123044']
123167,['71425']
123177,['121071']
123188,"['124624', '124323', '123959', '123838', '124158', '124093']"
123194,"['122237', '118942', '119125', '121942', '120524']"
123202,['123117']
123209,"['118963', '70118']"
123221,"['122420', '121333', '121631']"
123223,"['123132', '123098']"
123242,['120004']
123243,['121470']
123244,['123106']
123249,['122325']
123254,['123044']
123257,"['135048', '125720', '137076', '137450']"
123261,['124036']
123267,['123072']
123272,['123217']
123278,['123031']
123280,['123072']
123281.,['123292']
123283,['123072']
123286,['123133']
123288,['106981']
123292,['123281']
123298,['123044']
123304,"['115549', '122648', '71735', '48675']"
123315,"['123257', '114459', '117162', '116615', '116865']"
123322,['123077']
123323,"['121760', '123188']"
